 Hz,A/m,Oe
       1246.40000000,         10.27405249,           .12910755
       1246.80000000,         10.27075639,           .12906613
       1247.20000000,         10.26746241,           .12902474
       1247.60000000,         10.26417054,           .12898337
       1248.00000000,         10.26088078,           .12894203
       1248.40000000,         10.25759312,           .12890072
       1248.80000000,         10.25430757,           .12885943
       1249.20000000,         10.25102413,           .12881817
       1249.60000000,         10.24774279,           .12877694
       1250.00000000,         10.24446355,           .12873573
       1250.40000000,         10.24118641,           .12869455
       1250.80000000,         10.23791136,           .12865339
       1251.20000000,         10.23463841,           .12861226
       1251.60000000,         10.23136754,           .12857116
       1252.00000000,         10.22809877,           .12853008
       1252.40000000,         10.22483209,           .12848903
       1252.80000000,         10.22156749,           .12844801
       1253.20000000,         10.21830498,           .12840701
       1253.60000000,         10.21504455,           .12836604
       1254.00000000,         10.21178620,           .12832509
       1254.40000000,         10.20852992,           .12828417
       1254.80000000,         10.20527573,           .12824328
       1255.20000000,         10.20202360,           .12820241
       1255.60000000,         10.19877355,           .12816157
       1256.00000000,         10.19552557,           .12812076
       1256.40000000,         10.19227966,           .12807997
       1256.80000000,         10.18903581,           .12803920
       1257.20000000,         10.18579403,           .12799847
       1257.60000000,         10.18255431,           .12795775
       1258.00000000,         10.17931664,           .12791707
       1258.40000000,         10.17608104,           .12787641
       1258.80000000,         10.17284750,           .12783578
       1259.20000000,         10.16961600,           .12779517
       1259.60000000,         10.16638657,           .12775458
       1260.00000000,         10.16315918,           .12771403
       1260.40000000,         10.15993384,           .12767350
