 Hz,A
       4708.00000000,           .05511661
       4709.00000000,           .05510491
       4710.00000000,           .05509321
       4711.00000000,           .05508151
       4712.00000000,           .05506982
       4713.00000000,           .05505814
       4714.00000000,           .05504646
       4715.00000000,           .05503478
       4716.00000000,           .05502311
       4717.00000000,           .05501145
       4718.00000000,           .05499979
       4719.00000000,           .05498814
       4720.00000000,           .05497649
       4721.00000000,           .05496484
       4722.00000000,           .05495320
       4723.00000000,           .05494157
       4724.00000000,           .05492994
       4725.00000000,           .05491831
       4726.00000000,           .05490669
       4727.00000000,           .05489508
       4728.00000000,           .05488346
       4729.00000000,           .05487186
       4730.00000000,           .05486026
       4731.00000000,           .05484866
       4732.00000000,           .05483707
       4733.00000000,           .05482549
       4734.00000000,           .05481391
       4735.00000000,           .05480233
       4736.00000000,           .05479076
       4737.00000000,           .05477919
       4738.00000000,           .05476763
       4739.00000000,           .05475607
       4740.00000000,           .05474452
       4741.00000000,           .05473298
       4742.00000000,           .05472143
       4743.00000000,           .05470990
       4744.00000000,           .05469836
       4745.00000000,           .05468684
       4746.00000000,           .05467531
       4747.00000000,           .05466380
       4748.00000000,           .05465228
       4749.00000000,           .05464078
       4750.00000000,           .05462927
       4751.00000000,           .05461777
       4752.00000000,           .05460628
       4753.00000000,           .05459479
       4754.00000000,           .05458331
       4755.00000000,           .05457183
