 Hz,A/m,Oe
       3339.00000000,        129.86957603,          1.63198927
       3340.00000000,        129.83069456,          1.63150067
       3341.00000000,        129.79183635,          1.63101236
       3342.00000000,        129.75300141,          1.63052435
       3343.00000000,        129.71418969,          1.63003663
       3344.00000000,        129.67540118,          1.62954920
       3345.00000000,        129.63663587,          1.62906206
       3346.00000000,        129.59789372,          1.62857521
       3347.00000000,        129.55917472,          1.62808865
       3348.00000000,        129.52047885,          1.62760238
       3349.00000000,        129.48180609,          1.62711641
       3350.00000000,        129.44315642,          1.62663072
       3351.00000000,        129.40452981,          1.62614533
       3352.00000000,        129.36592625,          1.62566022
       3353.00000000,        129.32734571,          1.62517540
       3354.00000000,        129.28878817,          1.62469087
       3355.00000000,        129.25025362,          1.62420663
       3356.00000000,        129.21174204,          1.62372268
       3357.00000000,        129.17325339,          1.62323902
       3358.00000000,        129.13478767,          1.62275565
       3359.00000000,        129.09634485,          1.62227256
       3360.00000000,        129.05792491,          1.62178976
       3361.00000000,        129.01952783,          1.62130725
       3362.00000000,        128.98115359,          1.62082502
       3363.00000000,        128.94280217,          1.62034309
       3364.00000000,        128.90447355,          1.61986143
       3365.00000000,        128.86616771,          1.61938007
       3366.00000000,        128.82788463,          1.61889899
       3367.00000000,        128.78962429,          1.61841820
       3368.00000000,        128.75138667,          1.61793769
       3369.00000000,        128.71317174,          1.61745746
       3370.00000000,        128.67497950,          1.61697753
       3371.00000000,        128.63680991,          1.61649787
       3372.00000000,        128.59866296,          1.61601850
       3373.00000000,        128.56053862,          1.61553942
       3374.00000000,        128.52243689,          1.61506062
       3375.00000000,        128.48435773,          1.61458210
       3376.00000000,        128.44630113,          1.61410387
       3377.00000000,        128.40826706,          1.61362592
       3378.00000000,        128.37025552,          1.61314825
       3379.00000000,        128.33226647,          1.61267087
       3380.00000000,        128.29429990,          1.61219377
       3381.00000000,        128.25635578,          1.61171695
       3382.00000000,        128.21843410,          1.61124041
       3383.00000000,        128.18053485,          1.61076415
       3384.00000000,        128.14265798,          1.61028818
       3385.00000000,        128.10480350,          1.60981248
       3386.00000000,        128.06697137,          1.60933707
       3387.00000000,        128.02916159,          1.60886194
       3388.00000000,        127.99137412,          1.60838709
       3389.00000000,        127.95360895,          1.60791252
       3390.00000000,        127.91586606,          1.60743823
       3391.00000000,        127.87814542,          1.60696421
       3392.00000000,        127.84044703,          1.60649048
       3393.00000000,        127.80277086,          1.60601703
       3394.00000000,        127.76511689,          1.60554386
       3395.00000000,        127.72748509,          1.60507096
       3396.00000000,        127.68987546,          1.60459834
       3397.00000000,        127.65228797,          1.60412601
       3398.00000000,        127.61472261,          1.60365394
       3399.00000000,        127.57717934,          1.60318216
       3400.00000000,        127.53965816,          1.60271066
       3401.00000000,        127.50215904,          1.60223943
       3402.00000000,        127.46468197,          1.60176848
       3403.00000000,        127.42722692,          1.60129780
       3404.00000000,        127.38979387,          1.60082741
       3405.00000000,        127.35238281,          1.60035729
       3406.00000000,        127.31499372,          1.59988744
       3407.00000000,        127.27762658,          1.59941787
